Date,Daily_Solar_MJ_m2
2020-08-03,25.001099999999997
2020-08-04,19.5066
2020-08-05,26.2629
2020-08-06,25.749
2020-08-07,27.0216
2020-08-08,27.4869
2020-08-09,21.2949
2020-08-10,24.816599999999998
2020-08-11,18.5751
2020-08-12,19.5822
2020-08-13,22.1337
2020-08-14,20.6892
2020-08-15,25.7346
2020-08-16,21.536099999999998
2020-08-17,26.6103
2020-08-18,22.571099999999998
2020-08-19,26.1666
2020-08-20,21.9573
2020-08-21,12.0582
2020-08-22,17.352899999999998
2020-08-23,19.391399999999997
2020-08-24,20.8116
2020-08-25,12.099599999999999
2020-08-26,12.024
2020-08-27,15.390899999999998
2020-08-28,13.2678
2020-08-29,18.8406
2020-08-30,12.088799999999999
2020-08-31,12.188699999999999
2020-09-01,13.553099999999999
2020-09-02,16.1811
2020-09-03,19.081799999999998
2020-09-04,20.7009
2020-09-05,21.2562
2020-09-06,23.493599999999997
2020-09-07,23.296499999999998
2020-09-08,17.3664
2020-09-09,21.9114
2020-09-10,21.2742
2020-09-11,22.0509
2020-09-12,15.0084
2020-09-13,8.764199999999999
2020-09-14,19.618199999999998
2020-09-15,11.348099999999999
2020-09-16,5.9409
2020-09-17,19.9107
2020-09-18,14.996699999999999
2020-09-19,10.9512
2020-09-20,20.7972
2020-09-21,21.3309
2020-09-22,16.9794
2020-09-23,3.9636
2020-09-24,3.1014
2020-09-25,5.1048
2020-09-26,8.3691
2020-09-27,13.4991
2020-09-28,6.6537
2020-09-29,14.185799999999999
2020-09-30,20.033099999999997
2020-10-01,20.0196
2020-10-02,19.8108
2020-10-03,19.2735
2020-10-04,17.1216
2020-10-05,19.0989
2020-10-06,18.4815
2020-10-07,17.3808
2020-10-08,12.780899999999999
2020-10-09,4.255199999999999
2020-10-10,2.907
2020-10-11,7.9371
2020-10-12,8.380799999999999
2020-10-13,18.099899999999998
2020-10-14,17.5248
2020-10-15,15.4089
2020-10-16,17.3907
2020-10-17,17.1612
2020-10-18,15.6762
2020-10-19,12.3867
2020-10-20,11.2365
2020-10-21,10.9809
2020-10-22,14.4927
2020-10-23,11.6649
2020-10-24,2.9709
2020-10-25,6.9426
2020-10-26,7.859699999999999
2020-10-27,4.6197
2020-10-28,1.4426999999999999
2020-10-29,7.7436
2020-10-30,9.0909
2020-10-31,14.085899999999999
2020-11-01,14.224499999999999
2020-11-02,14.4567
2020-11-03,13.95
2020-11-04,13.841999999999999
2020-11-05,11.1276
2020-11-06,12.9285
2020-11-07,8.9163
2020-11-08,11.1528
2020-11-09,7.3575
2020-11-10,4.1994
2020-11-11,3.7601999999999998
2020-11-12,12.607199999999999
2020-11-13,12.2967
2020-11-14,10.5399
2020-11-15,11.9367
2020-11-16,12.636899999999999
2020-11-17,12.4911
2020-11-18,12.2571
2020-11-19,12.089699999999999
2020-11-20,11.6046
2020-11-21,10.9872
2020-11-22,4.0788
2020-11-23,11.8539
2020-11-24,11.103299999999999
2020-11-25,3.3920999999999997
2020-11-26,11.766599999999999
2020-11-27,6.8184
2020-11-28,8.6229
2020-11-29,1.6586999999999998
2020-11-30,2.5829999999999997
2020-12-01,11.4804
2020-12-02,9.863999999999999
2020-12-03,4.6754999999999995
2020-12-04,1.8756
2020-12-05,10.8666
2020-12-06,8.4924
2020-12-07,8.4069
2020-12-08,8.4744
2020-12-09,10.719
2020-12-10,10.5948
2020-12-11,6.261299999999999
2020-12-12,4.3335
2020-12-13,9.9567
2020-12-14,2.4444
2020-12-15,5.360399999999999
2020-12-16,2.2167
2020-12-17,9.3438
2020-12-18,10.5903
2020-12-19,6.8868
2020-12-20,2.8305
2020-12-21,9.8928
2020-12-22,10.737
2020-12-23,4.817699999999999
2020-12-24,6.4737
2020-12-25,10.949399999999999
2020-12-26,10.6893
2020-12-27,10.6587
2020-12-28,5.499899999999999
2020-12-29,10.6245
2020-12-30,8.993699999999999
2020-12-31,2.2176
2021-01-01,0
