Date,Daily_Solar_MJ_m2
2023-10-17,13.2867
2023-10-18,15.6114
2023-10-19,6.672599999999999
2023-10-20,14.688899999999999
2023-10-21,15.3567
2023-10-22,15.052499999999998
2023-10-23,12.0924
2023-10-24,12.8538
2023-10-25,13.392
2023-10-26,11.7081
2023-10-27,10.1664
2023-10-28,12.0132
2023-10-29,10.9827
2023-10-30,2.5335
2023-10-31,14.9391
2023-11-01,14.5656
2023-11-02,14.100299999999999
2023-11-03,13.7304
2023-11-04,13.2804
2023-11-05,12.910499999999999
2023-11-06,12.911399999999999
2023-11-07,12.8088
2023-11-08,11.7423
2023-11-09,3.9185999999999996
2023-11-10,5.7348
2023-11-11,8.0055
2023-11-12,6.4998
2023-11-13,10.908
2023-11-14,6.7023
2023-11-15,4.6133999999999995
2023-11-16,9.749699999999999
2023-11-17,4.2516
2023-11-18,12.178799999999999
2023-11-19,11.9376
2023-11-20,6.823799999999999
2023-11-21,3.5865
2023-11-22,2.7782999999999998
2023-11-23,9.2061
2023-11-24,11.0349
2023-11-25,10.8936
2023-11-26,2.1618
2023-11-27,11.8071
2023-11-28,11.6829
2023-11-29,11.0862
2023-11-30,8.5815
2023-12-01,1.7954999999999999
2023-12-02,1.8296999999999999
2023-12-03,10.2051
2023-12-04,11.0511
2023-12-05,10.760399999999999
2023-12-06,9.635399999999999
2023-12-07,10.401299999999999
2023-12-08,4.8879
2023-12-09,5.021999999999999
2023-12-10,10.548
2023-12-11,10.764
2023-12-12,10.3059
2023-12-13,9.2997
2023-12-14,10.4391
2023-12-15,10.6362
2023-12-16,3.609
2023-12-17,6.3099
2023-12-18,10.6497
2023-12-19,10.6281
2023-12-20,8.754299999999999
2023-12-21,8.7723
2023-12-22,10.386899999999999
2023-12-23,5.8311
2023-12-24,5.8023
2023-12-25,3.618
2023-12-26,9.2295
2023-12-27,9.934199999999999
2023-12-28,7.1198999999999995
2023-12-29,2.8323
2023-12-30,2.7702
2023-12-31,10.082699999999999
2024-01-01,0
