Date,Daily_Solar_MJ_m2
2021-05-27,21.5469
2021-05-28,13.797899999999998
2021-05-29,8.8173
2021-05-30,29.7306
2021-05-31,28.6128
2021-06-01,19.3068
2021-06-02,11.050199999999998
2021-06-03,24.7446
2021-06-04,23.4225
2021-06-05,16.383599999999998
2021-06-06,5.6772
2021-06-07,16.83
2021-06-08,14.5701
2021-06-09,6.791399999999999
2021-06-10,8.4996
2021-06-11,19.6479
2021-06-12,21.1284
2021-06-13,24.157799999999998
2021-06-14,27.6525
2021-06-15,29.5632
2021-06-16,29.0844
2021-06-17,27.3447
2021-06-18,26.6571
2021-06-19,7.0884
2021-06-20,26.1999
2021-06-21,13.5792
2021-06-22,30.3237
2021-06-23,29.481299999999997
2021-06-24,25.302599999999998
2021-06-25,14.2641
2021-06-26,26.985599999999998
2021-06-27,24.4107
2021-06-28,25.596899999999998
2021-06-29,8.803799999999999
2021-06-30,26.2377
2021-07-01,12.8097
2021-07-02,24.317999999999998
2021-07-03,28.4805
2021-07-04,27.3186
2021-07-05,27.224999999999998
2021-07-06,19.5408
2021-07-07,6.3648
2021-07-08,17.7867
2021-07-09,9.9648
2021-07-10,23.720399999999998
2021-07-11,9.3033
2021-07-12,16.4115
2021-07-13,16.4655
2021-07-14,19.665
2021-07-15,25.020899999999997
2021-07-16,26.144099999999998
2021-07-17,15.339599999999999
2021-07-18,15.0237
2021-07-19,9.0063
2021-07-20,14.638499999999999
2021-07-21,21.3399
2021-07-22,18.9594
2021-07-23,23.769
2021-07-24,22.278599999999997
2021-07-25,20.435399999999998
2021-07-26,13.9698
2021-07-27,25.642799999999998
2021-07-28,25.418699999999998
2021-07-29,25.289099999999998
2021-07-30,21.958199999999998
2021-07-31,21.924899999999997
2021-08-01,13.6611
2021-08-02,12.0654
2021-08-03,25.9794
2021-08-04,26.2764
2021-08-05,23.924699999999998
2021-08-06,13.9527
2021-08-07,20.626199999999997
2021-08-08,21.7863
2021-08-09,23.4315
2021-08-10,24.333299999999998
2021-08-11,20.6703
2021-08-12,16.317899999999998
2021-08-13,17.7156
2021-08-14,21.302999999999997
2021-08-15,13.2228
2021-08-16,12.7341
2021-08-17,21.953699999999998
2021-08-18,17.1918
2021-08-19,13.068
2021-08-20,13.7655
2021-08-21,6.9822
2021-08-22,23.5782
2021-08-23,24.484499999999997
2021-08-24,24.7995
2021-08-25,24.156
2021-08-26,21.167099999999998
2021-08-27,21.1113
2021-08-28,20.0916
2021-08-29,19.4472
2021-08-30,5.31
2021-08-31,7.700399999999999
2021-09-01,17.8542
2021-09-02,24.741899999999998
2021-09-03,19.6614
2021-09-04,18.6039
2021-09-05,14.4909
2021-09-06,22.9716
2021-09-07,19.3914
2021-09-08,22.3236
2021-09-09,23.5764
2021-09-10,21.608999999999998
2021-09-11,20.0583
2021-09-12,16.8156
2021-09-13,14.9247
2021-09-14,9.8685
2021-09-15,13.2624
2021-09-16,10.018799999999999
2021-09-17,8.2224
2021-09-18,9.5634
2021-09-19,6.678
2021-09-20,10.815299999999999
2021-09-21,13.5495
2021-09-22,15.659099999999999
2021-09-23,22.217399999999998
2021-09-24,21.7422
2021-09-25,20.8557
2021-09-26,17.3322
2021-09-27,20.7018
2021-09-28,16.9209
2021-09-29,15.2037
2021-09-30,7.6823999999999995
2021-10-01,15.246899999999998
2021-10-02,8.7435
2021-10-03,5.0409
2021-10-04,11.1825
2021-10-05,5.9247
2021-10-06,10.3878
2021-10-07,12.2769
2021-10-08,15.684299999999999
2021-10-09,17.1774
2021-10-10,17.487
2021-10-11,14.2065
2021-10-12,11.0313
2021-10-13,16.227
2021-10-14,12.761999999999999
2021-10-15,8.181899999999999
2021-10-16,17.6238
2021-10-17,17.324099999999998
2021-10-18,16.9632
2021-10-19,15.9759
2021-10-20,14.7249
2021-10-21,10.859399999999999
2021-10-22,14.574599999999998
2021-10-23,15.5664
2021-10-24,13.1526
2021-10-25,9.8217
2021-10-26,14.8257
2021-10-27,14.8392
2021-10-28,5.5404
2021-10-29,5.0949
2021-10-30,3.1229999999999998
2021-10-31,12.4686
2021-11-01,14.3217
2021-11-02,13.6368
2021-11-03,3.8177999999999996
2021-11-04,6.003
2021-11-05,4.4901
2021-11-06,14.260499999999999
2021-11-07,13.7439
2021-11-08,13.872599999999998
2021-11-09,11.8179
2021-11-10,12.7539
2021-11-11,2.4579
2021-11-12,13.124699999999999
2021-11-13,13.1661
2021-11-14,12.5838
2021-11-15,12.1482
2021-11-16,10.6335
2021-11-17,9.715499999999999
2021-11-18,4.4586
2021-11-19,12.707099999999999
2021-11-20,11.730599999999999
2021-11-21,6.7725
2021-11-22,11.7576
2021-11-23,12.149999999999999
2021-11-24,11.582099999999999
2021-11-25,2.2212
2021-11-26,11.9628
2021-11-27,10.4931
2021-11-28,9.8415
2021-11-29,11.214
2021-11-30,11.2347
2021-12-01,8.1027
2021-12-02,11.0556
2021-12-03,9.7191
2021-12-04,2.9448
2021-12-05,6.1479
2021-12-06,3.2588999999999997
2021-12-07,4.4073
2021-12-08,11.1006
2021-12-09,7.0614
2021-12-10,2.6037
2021-12-11,2.4192
2021-12-12,11.278799999999999
2021-12-13,11.07
2021-12-14,9.3555
2021-12-15,10.0908
2021-12-16,8.0451
2021-12-17,5.7608999999999995
2021-12-18,4.033799999999999
2021-12-19,4.8555
2021-12-20,5.4216
2021-12-21,6.4611
2021-12-22,11.151
2021-12-23,11.1717
2021-12-24,8.9325
2021-12-25,5.9121
2021-12-26,5.202
2021-12-27,2.3355
2021-12-28,3.5667
2021-12-29,2.2914
2021-12-30,6.6159
2021-12-31,4.2462
2022-01-01,0
